ResRoommates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tenant_Code,Ext_Ref_Tenant_Id,Roommate_PhoneNumber1,Roommate_PhoneNumber2,Roommate_PhoneNumber3,Roommate_PhoneNumber4,Roommate_UserDefined0,Roommate_UserDefined1,Roommate_UserDefined2,Roommate_UserDefined3,Roommate_UserDefined4,Roommate_UserDefined5,Roommate_UserDefined6,Roommate_UserDefined7,Roommate_UserDefined8,Roommate_UserDefined9,Roommate_SSN,Property_Code,Ref_Property_ID,Unit_Code,Ref_Unit_Id,Ext_Ref_Roommate_Id,Roommate_Salutation,Roommate_LastName,Roommate_FirstName,Roommate_Email,Roommate_ALTEmail,Roommate_MoveIn,Roommate_MoveOut,Occupant_Type,Roommate_Occupant,Roommate_ACHOptOut,Roommate_Relationship,Roommate_Notes,Roommate_Code
tn137205,,,,,,,,,,,,,,,,,lark,,300-0117,,,,Parfitt,Elizabeth,custtest+emparfitt@redisrupt.io,,,,0,0,0,Roommate,,r0000024
tn137649,,,,,,,,,,,,,,,,,lark,,130-0262,,,,Huffines,Brian,custtest+brian@redisrupt.io,,,,0,0,0,,,r0000540
tn137811,,,,,12223334444,,,,,,,,,,,,lark,,150-2226,,,,Altman,Allan,custtest+pb8823@redisrupt.io,,,,0,-1,0,Roommate,,r0000053
tn138181,,,,,,,,,,,,,,,,,lark,,100-0110,,,,Rep By Timothy Rice,"Symbiotix, Inc",custtest+trice@redisrupt.io,,,,0,0,0,Roommate,,r0000002
tn138689,,,,,,,,,,,,,,,,,lark,,300-0123,,,,Ryan,Jeremy,,,,,1,0,0,,,r0000609
tn138689,,,,,,,,,,,,,,,,,lark,,300-0123,,,,Tompkins,Ryan,,,,,0,0,0,,,r0000610
tn138858,,,,,,,,,,,,,,,,,lark,,150-2231,,,,Kobayashi,William,custtest+billkoby56@redisrupt.io,,,,0,0,0,Roommate,,r0000056
tn138884,,,,,,,,,,,,,,,,,lark,,160-2136,,,,Glisson,Michael,custtest+mikeyglisson@redisrupt.io,,,,1,0,0,,,r0000409
tn138993,,,,,,,,,,,,,,,,,lark,,130-0158,,,,Rudder,Matthew,custtest+matt@redisrupt.io,,,,1,0,0,Roommate,,r0000038
tn139216,,,,,,,,,,,,,,,,,lark,,900-0142,,,,Bartelt,Robert,custtest+rbet555@redisrupt.io,,,,0,0,0,Spouse,,r0000112
tn139371,,,,,,,,,,,,,,,,,lark,,140-2328,,,,DeWolf,Joshua,custtest+joshuasdewolf@redisrupt.io,,,,0,0,0,Spouse,,r0000051
tn139542,,,,,12223334444,,,,,,,,,,,,lark,,160-2238,,,,Salcedo,Arturo,custtest+artsalcedo@redisrupt.io,,,,1,0,0,,,r0000455
tn139549,,,12223334444,12223334444,,,,,,,,,,,,,lark,,230-0265,,,,Marine,Justin,custtest+mixerfriendly@redisrupt.io,,,,1,0,0,Roommate,,r0000085
tn139798,,,,12223334444,,,,,,,,,,,,,lark,,110-0309,,,,Frank,Linda,custtest+lpfrank723@redisrupt.io,,,11/29/2014,0,0,0,Roommate,,r0000007
tn139823,,,,,,,,,,,,,,,,,lark,,140-2256,,,,Manotas,Manuel,,,,,0,0,0,,,r0000474
tn140120,,,,,,,,,,,,,,,,,lark,,900-0242,,,,Harris,Michael,custtest+mikepharris@redisrupt.io,,,,0,-1,0,Spouse,,r0000118
tn140198,,,,,,,,,,,,,,,,,lark,,160-2315,,,,Henry,Sara,custtest+shsilver33@redisrupt.io,,,,0,0,0,Roommate,,r0000064
tn140204,,,12223334444,,,,,,,,,,,,,,lark,,150-2229,,,,Brahm,Peter,custtest+pbrahm@redisrupt.io,,12/05/2012,,1,0,0,Spouse,,r0000372
tn140512,,,,,,,,,,,,,,,,,lark,,140-2261,,,,Kukes,Andrew,custtest+akukes1@redisrupt.io,,,,0,0,0,Roommate,,r0000049
tn140691,,,,12223334444,12223334444,,,,,,,,,,,,lark,,230-0273,,,,Baker,Philip,custtest+pbaker8758@redisrupt.io,,,,0,0,0,Spouse,,r0000089
tn140741,,,,,,,,,,,,,,,,,lark,,900-0238,,,,,,,,,,0,-1,0,,,r0000116
tn140741,,,,,12223334444,,,,,,,,,,,,lark,,900-0238,,,,Fisher,Michael,custtest+mjfisher@redisrupt.io,,,,1,0,0,Roommate,,r0000117
tn140820,,,,,,,,,,,,,,,,,lark,,150-2123,,,,Sagha,Negin,custtest+ns_neginnn@redisrupt.io,,,,0,0,0,Roommate,,r0000010
tn140827,,,,12223334444,,,,,,,,,,,,,lark,,180-2246,,,,Sakuma,Etsuko,custtest+etsukosakuma@redisrupt.io,,,,0,0,0,Spouse,,r0000072
tn140829,,,,,,,,,,,,,,,,,lark,,230-0266,,,,Galainena,Stephanie,,,06/06/2015,,0,0,0,Roommate,,r0023514
tn140948,,,,,,,,,,,,,,,,,lark,,150-2308,,,,Frazier,Kent,,,,,1,0,0,,,r0000405
tn141076,,,,,,,,,,,,,,,,,lark,,160-2316,,,,Tripp,Kyla,custtest+kylatripp@redisrupt.io,,,,0,0,0,Roommate,,r0000011
tn141078,,,,,,,,,,,,,,,,,lark,,900-0236,,,,DiMiero,Joseph,custtest+jdimiero@redisrupt.io,,,,0,0,0,Roommate,,r0000114
tn141264,,,,,,,,,,,,,,,,,lark,,180-2319,,,,Tam,May Lynn,,,,,0,0,0,,,r0000537
tn141364,,,,,,,,,,,,,,,,,lark,,100-0105,,,,Oakes,Kelsey,custtest+kelsey_rose13@redisrupt.io,,,,0,0,0,Roommate,,r0000001
tn141464,,,,,,,,,,,,,,,,,lark,,130-0261,,,,Park,James,,,,,0,0,0,,,r0022695
tn141529,,,,,12223334444,,,,,,,,,,,,lark,,150-2227,,,,Tepp,Rachel,custtest+racheltepp@redisrupt.io,,,,0,0,0,Roommate,,r0000054
tn141533,,,,,,,,,,,,,,,,,lark,,230-0272,,,,Oliver,Eric,custtest+erico@redisrupt.io,,,,0,0,0,Spouse,,r0000088
tn141547,,,12223334444,,12223334444,,,,,,,,,,,,lark,,300-0122,,,,Stacy,Mainor,custtest+mhurston@redisrupt.io,,,,1,0,0,Roommate,,r0000100
tn141649,,,,,,,,,,,,,,,,,lark,,110-0249,,,,Orr,Michael,,,,,0,0,0,Roommate,,r0000035
tn141655,,,,,,,,,,,,,,,,,lark,,190-2213,,,,Ponder,Marjeanna,,,,,1,0,0,,,r0000429
tn141809,,,,,,,,,,,,,,,,,lark,,230-0269,,,,Tabak,Shawn,custtest+shawntabak@redisrupt.io,,,,1,0,0,,,r0000436
tn141832,,,,,12223334444,,,,,,,,,,,,lark,,130-0150,,,,Gamab,Melody,custtest+mgamab@redisrupt.io,,,,0,0,0,,,r0000360
tn141982,,,,,,,,,,,,,,,,,lark,,300-0305,,,,Davey,Richard,custtest+rdavey.09@redisrupt.io,,,,0,0,0,Spouse,,r0000103
tn141999,,,,,,,,,,,,,,,,,lark,,250-0167,,,,Brown,Matt,custtest+brown.matt73@redisrupt.io,,,,1,0,0,Spouse,,r0000090
tn142001,,,,,,,,,,,,,,,,,lark,,210-2204,,,,Young,Beverly,,,,,1,-1,0,Spouse,,r0023707
tn142030,,,,,,,,,,,,,,,,,lark,,100-0205,,,,Hahn,Jonathan,,,,,1,0,0,,,r0000428
tn142055,,,,,,,,,,,,,,,,,lark,,130-0258,,,,Gunnarsson,Brendan,custtest+brendan.gunnarsson@redisrupt.io,,,,0,0,0,Roommate,,r0000040
tn142110,,,,,,,,,,,,,,,,,lark,,500-0228,,,,Singer,Rebecca,custtest+beckis@redisrupt.io,,,,0,0,0,Guarantor,,r0000106
tn142162,,,,,,,,,,,,,,,,,lark,,230-0165,,,,Wren,Christopher,custtest+kitwren@redisrupt.io,,,,0,0,0,Roommate,,r0000020
tn142286,,,,,,,,,,,,,,,,,lark,,900-0136,,,,Robinson,AnnMarie,custtest+alosee7@redisrupt.io,,,,0,-1,0,Spouse,,r0000108
tn142304,,,,,,,,,,,,,,,,,lark,,900-0245,,,,Chung,Chia,custtest+lynn.chung77@redisrupt.io,,,,0,0,0,Spouse,,r0000119
tn142379,,,,12223334444,,,,,,,,,,,,,lark,,110-0248,,,,Forman,Mark,custtest+mforman30@redisrupt.io,,,,0,-1,0,Spouse,,r0000006
tn142463,,,,,,,,,,,,,,,,,lark,,160-2312,,,,Hargreaves,David,custtest+david@redisrupt.io,,,,0,0,0,Spouse,,r0000063
tn142685,,12223334444,,,,,,,,,,,,,,,lark,,300-0115,,,,Day,Abbey,custtest+abbeyrday@redisrupt.io,,,,0,0,0,Spouse,,r0000098
tn142845,,,,,12223334444,,,,,,,,,,,,lark,,900-0237,,,,Baer,Robyn,custtest+rpw205@redisrupt.io,,,,0,0,0,Spouse,,r0000115
tn142861,,,12223334444,,,,,,,,,,,,,,lark,,250-0317,,,,Orndoff,Donald,custtest+donald.h.orndoff@redisrupt.io,,,,1,0,0,Guarantor,,r0023203
tn142861,,,,,,,,,,,,,,,,,lark,,250-0317,,,,,,,,,,0,-1,0,,,r0023204
tn143044,,,,,,,,,,,,,,,,,lark,,300-0124,,,,Jones,Scott,custtest+scott@redisrupt.io,,,,0,0,0,Spouse,,r0000101
tn143092,,,,,,,,,,,,,,,,,lark,,140-2151,,,,Contin,Maximo,custtest+Mjcontin@redisrupt.io,,,,0,0,0,Roommate,,r0000043
tn143158,,,,,,,,,,,,,,,,,lark,,300-0213,,,,Buttles,Jason,,,,,0,0,0,,,r0000390
tn143425,,,,,,,,,,,,,,,,,lark,,130-0259,,,,Dumont,Jason,custtest+dumont24@redisrupt.io,,,,0,0,0,Spouse,,r0000041
tn143434,,,,,,,,,,,,,,,,,lark,,100-0201,,,,Wachnicki,Carolyn,custtest+carolynwachnicki@redisrupt.io,,,,0,0,0,Roommate,,r0000003
tn143565,,,,,,,,,,,,,,,,,lark,,500-0233,,,,Maher,Michael,custtest+michaelpmaher@redisrupt.io,,,,0,0,0,Roommate,,r0000107
tn143586,,,,,,,,,,,,,,,,,lark,,190-2210,,,,Towe,Mark,custtest+mdtowe@redisrupt.io,,,,0,0,0,Roommate,,r0000076
tn143754,,,,,,,,,,,,,,,,,lark,,230-0264,,,,Klebacha,Nathan,custtest+n8kmail@redisrupt.io,,,,0,-1,0,Spouse,,r0000084
tn143812,,,,,,,,,,,,,,,,,lark,,190-2215,,,,Manning,William,custtest+bmanning@redisrupt.io,,,,0,0,0,Spouse,,r0000077
tn143900,,,,,,,,,,,,,,,,,lark,,270-0180,,,,King,Cathie,,,,,1,0,0,Roommate,,r0000131
tn143971,,,,,,,,,,,,,,,,,lark,,100-0207,,,,Megan,Snyder,,,,02/13/2015,0,0,0,,,r0000469
tn143973,,,,,,,,,,,,,,,,,lark,,180-2141,,,,McRay,Dana,,,,,0,0,0,,,r0000584
tn144064,,,,,,,,,,,,,,,,,lark,,160-2138,,,,Woods,Douglas,custtest+drw914@redisrupt.io,,,,0,-1,0,Spouse,,r0000060
tn144200,,,,,,,,,,,,,,,,,lark,,300-0217,,,,Stover,Patricia,,,,,1,0,0,Roommate,,r0000130
tn144204,,,,,,,,,,,,,,,,,lark,,170-2117,,,,Caron,Matthew,custtest+matthew.caron@redisrupt.io,,,,0,0,0,Spouse,,r0000012
tn144229,,,,,,,,,,,,,,,,,lark,,140-2262,,,,Monroe,Cameron,custtest+cameron.r.monroe@redisrupt.io,,,,0,0,0,Roommate,,r0000050
tn144230,,,,,,,,,,,,,,,,,lark,,170-2119,,,,Jenkins,Helen,custtest+helen.jenkins@redisrupt.io,,,,1,0,0,Spouse,,r0000066
tn144231,,,,,12223334444,,,,,,,,,,,,lark,,900-0235,,,,Fruge,Susan,custtest+sfruge@redisrupt.io,,,,0,-1,0,Guarantor,,r0000113
tn144245,,,,,,,,,,,,,,,,,lark,,210-2201,,,,Regan,Timothy,custtest+regantjr@redisrupt.io,,,,0,0,0,Roommate,,r0000017
tn144307,,,,12223334444,,,,,,,,,,,,,lark,,230-0270,,,,Moussavi-arfa,Shawn,custtest+shawn.moussavi@redisrupt.io,,,,0,0,0,Roommate,,r0000087
tn144574,,,,,12223334444,,,,,,,,,,,,lark,,210-2302,,,,Benedetto,Sarah,custtest+sahara59@redisrupt.io,,,,0,0,0,Roommate,,r0000082
tn144664,,,,,,,,,,,,,,,,,lark,,210-2105,,,,Glynn,Keith,custtest+kglynn@redisrupt.io,,,,0,0,0,Roommate,,r0000080
tn144765,,,,,,,,,,,,,,,,,lark,,130-0153,,,,Zelmon,Mary Vicki,custtest+v.zelmon@redisrupt.io,,,,0,0,0,Roommate,,r0000036
tn144807,,,,,,,,,,,,,,,,,lark,,210-2206,,,,Hernandez,Corina,custtest+njmc1846@redisrupt.io,,,,0,0,0,Roommate,,r0000019
tn144878,,,,,12223334444,,,,,,,,,,,,lark,,190-2114,,,,Stovall,Janet Mioko,custtest+jmsnwyrk@redisrupt.io,,,,1,0,0,Roommate,,r0000141
tn144900,,,,,,,,,,,,,,,,,lark,,270-0283,,,,Batlle,Xavier,custtest+xavierb@redisrupt.io,,,,0,0,0,Roommate,,r0000021
tn144920,,,,,,,,,,,,,,,,,lark,,130-0311,,,,Stroh,Thomas,custtest+ldbtes@redisrupt.io,,,,0,0,0,Roommate,,r0000042
tn145018,,,12223334444,,,,,,,,,,,,,,lark,,500-0134,,,,Green,Julie,custtest+julietowergreen@redisrupt.io,,,,1,0,0,Roommate,,r0000029
tn145065,,,,,,,,,,,,,,,,,lark,,140-2156,,,,Oneil,Sarah,custtest+drcraigj@redisrupt.io,,,,0,0,0,Roommate,,r0000009
tn145128,,,,,,,,,,,,,,,,,lark,,140-2157,,,,Zanotti,Kathleen,custtest+kmzinoc@redisrupt.io,,,,0,0,0,Roommate,,r0000045
tn145181,,,,,,,,,,,,,,,,,lark,,170-2118,,,,Huff,Greg,,,,,1,0,0,,,r0000515
tn145181,,,,,,,,,,,,,,,,,lark,,170-2118,,,,Samuel,David,custtest+dsamuel@redisrupt.io,,,06/03/2014,0,-1,0,Spouse,,r0000013
tn145246,,,,,,,,,,,,,,,,,lark,,170-2221,,,,Tulp,Melissa,custtest+melissatulp@redisrupt.io,,,,0,0,0,Roommate,,r0000443
tn145384,,,,,,,,,,,,,,,,,lark,,900-0140,,,,Cash,Robin,custtest+rbncash@redisrupt.io,,,,0,0,0,Spouse,,r0000111
tn145489,,,,,,,,,,,,,,,,,lark,,300-0306,,,,Potts,James,custtest+jpottscfc@redisrupt.io,,,,1,0,0,Roommate,,r0000104
tn145525,,,,,,,,,,,,,,,,,lark,,300-0219,,,,Ford,Cindy,custtest+cgford24@redisrupt.io,,,,0,0,0,Roommate,,r0000027
tn145604,,,,,,,,,,,,,,,,,lark,,300-0211,,,,McGaw,Kelly,custtest+kelly.mcgaw@redisrupt.io,,,,0,0,0,Roommate,,r0000025
tn145645,,,,,,,,,,,,,,,,,lark,,110-0145,,,,Brent,William,custtest+jocelynbrent@redisrupt.io,,,,0,0,0,Guarantor,,r0000005
tn145871,,,,,,MINI COOPER SILVER,,,,,,,,,,,lark,,180-2147,,,,Rush,Jill,custtest+jilldusenberry@redisrupt.io,,,,0,0,0,Roommate,,r0000014
tn145965,,12223334444,,,,,,,,,,,,,,,lark,,190-2109,,,,Marek,Patrik,custtest+nosalis@redisrupt.io,,,,0,0,0,Roommate,,r0000016
tn145969,,,,,,,,,,,,,,,,,lark,,270-0287,,,,Kobe,Haydee,custtest+haydeecon@redisrupt.io,,09/10/2013,,1,0,0,Spouse,,r0000127
tn146180,,,,,,,,,,,,,,,,,lark,,900-0141,,,,Sasser,Alexander,custtest+ajsasser@redisrupt.io,,,,0,0,0,Roommate,,r0000030
tn146315,,,,,,,,,,,,,,,,,lark,,300-0117,,,,Golden,Matt,custtest+mbgolden12@redisrupt.io,,,,0,0,0,Roommate,,r0000023
tn146375,,,,,,,,,,,,,,,,,lark,,900-0241,,,,Alessi,Lisa,custtest+ltalessi@redisrupt.io,,,,0,0,0,Roommate,,r0000031
tn146561,,,,,,Subaru Crosstrek,,,,,,,,,,,lark,,900-0239,,,,Green,Michael,custtest+mgreencsb@redisrupt.io,,,,0,0,0,,,r0000143
tn146680,,,,,,,,,,,,,,,,,lark,,130-0155,,,,Ratner,Allan,,,,,0,0,0,,,r0000507
tn146715,,,12223334444,,,,,,,,,,,,,,lark,,300-0308,,,,Carraher,Alexandria,custtest+carra059@redisrupt.io,,,,1,0,0,Spouse,,r0000132
